ID,File,city,stateCode,zipCode,fullLocation,partialLocation,coordinates,price,floorSpace,bedrooms,bathrooms
38,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin5.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"6924 Lewiston Way, Austin, TX 78724",6924 Lewiston Way,"{'latitude': 30.310429, 'longitude': -97.703369, '__typename': 'HOME_Coordinates'}","$634,150","{'formattedDimension': '2,235 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
39,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin5.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1508 Rockdale Cir, Austin, TX 78704",1508 Rockdale Cir,"{'latitude': 30.233334, 'longitude': -97.778923, '__typename': 'HOME_Coordinates'}","$799,000","{'formattedDimension': '1,811 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
0,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78753,"8918 East Dr, Austin, TX 78753",8918 East Dr,"{'latitude': 30.356447, 'longitude': -97.694679, '__typename': 'HOME_Coordinates'}","$534,900","{'formattedDimension': '2,034 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
1,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"207 Epoch Dr, Austin, TX 78737",207 Epoch Dr,"{'latitude': 30.159498, 'longitude': -97.958115, '__typename': 'HOME_Coordinates'}","$899,999","{'formattedDimension': '3,119 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78739,"485 Eclipse Ln, Austin, TX 78739",485 Eclipse Ln,"{'latitude': 30.159433, 'longitude': -97.959198, '__typename': 'HOME_Coordinates'}","$899,999","{'formattedDimension': '3,216 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"Fm Road 1327, Austin, TX 78747",Fm Road 1327,"{'latitude': 30.125769, 'longitude': -97.746971, '__typename': 'HOME_Coordinates'}","$825,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
4,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78731,"4511 Island Cv, Austin, TX 78731",4511 Island Cv,"{'latitude': 30.330948, 'longitude': -97.778252, '__typename': 'HOME_Coordinates'}","$7,500,000","{'formattedDimension': '7,755 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '6ba', '__typename': 'HOME_FixedBathrooms'}"
5,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78702,"2940 E 12th St, Austin, TX 78702",2940 E 12th St,"{'latitude': 30.276464, 'longitude': -97.704933, '__typename': 'HOME_Coordinates'}","$975,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
6,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"301 E Stassney Ln, Austin, TX 78745",301 E Stassney Ln,"{'latitude': 30.203655, 'longitude': -97.772995, '__typename': 'HOME_Coordinates'}","$695,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
7,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"3412-3408 Lakeside Dr, Austin, TX 78723",3412-3408 Lakeside Dr,"{'latitude': 30.309649, 'longitude': -97.669518, '__typename': 'HOME_Coordinates'}","$1,100,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
8,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78721,"1603 J J Seabrook Dr, Austin, TX 78721",1603 J J Seabrook Dr,"{'latitude': 30.28191, 'longitude': -97.692268, '__typename': 'HOME_Coordinates'}","$570,000","{'formattedDimension': '1,056 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
9,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"11129 Old Lockhart Rd, Austin, TX 78747",11129 Old Lockhart Rd,"{'latitude': 30.123619, 'longitude': -97.7481, '__typename': 'HOME_Coordinates'}","$1,800,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
10,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78733,"1600 N Cuernavaca Dr, Austin, TX 78733",1600 N Cuernavaca Dr,"{'latitude': 30.339054, 'longitude': -97.864487, '__typename': 'HOME_Coordinates'}","$550,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
11,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78744,"8601 Bluff Springs Rd #D, Austin, TX 78744",8601 Bluff Springs Rd #D,"{'latitude': 30.164974, 'longitude': -97.766373, '__typename': 'HOME_Coordinates'}","$4,000,000","{'formattedDimension': '1,953 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
12,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"7207 Mountain Trl, Austin, TX 78732",7207 Mountain Trl,"{'latitude': 30.420071, 'longitude': -97.884552, '__typename': 'HOME_Coordinates'}","$2,499,999",N/A,N/A,N/A
13,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78726,"13710 Bullick Hollow Rd, Austin, TX 78726",13710 Bullick Hollow Rd,"{'latitude': 30.439346, 'longitude': -97.873444, '__typename': 'HOME_Coordinates'}","$249,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
14,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78744,"2811 Rusty Dr, Austin, TX 78744",2811 Rusty Dr,"{'latitude': 30.210888, 'longitude': -97.690002, '__typename': 'HOME_Coordinates'}","$350,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
15,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"13129 Villa Montana Way, Austin, TX 78732",13129 Villa Montana Way,"{'latitude': 30.412859, 'longitude': -97.870766, '__typename': 'HOME_Coordinates'}","$660,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
16,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"509 El Paso St #B, Austin, TX 78704",509 El Paso St #B,"{'latitude': 30.23605, 'longitude': -97.762177, '__typename': 'HOME_Coordinates'}","$750,000","{'formattedDimension': '971 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
17,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"7414 Sherwood Rd, Austin, TX 78745",7414 Sherwood Rd,"{'latitude': 30.19318, 'longitude': -97.799805, '__typename': 'HOME_Coordinates'}","$450,000","{'formattedDimension': '1,344 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
18,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"5904 Melody Ln, Austin, TX 78724",5904 Melody Ln,"{'latitude': 30.256165, 'longitude': -97.571968, '__typename': 'HOME_Coordinates'}","$100,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
19,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78733,"1100 River Hills Rd, Austin, TX 78733",1100 River Hills Rd,"{'latitude': 30.327841, 'longitude': -97.850983, '__typename': 'HOME_Coordinates'}","$9,500,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
20,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78721,"3313 Oak Springs Dr, Austin, TX 78721",3313 Oak Springs Dr,"{'latitude': 30.273376, 'longitude': -97.696732, '__typename': 'HOME_Coordinates'}","$2,750,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
21,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78725,"4104 Lower Dr, Austin, TX 78725",4104 Lower Dr,"{'latitude': 30.260628, 'longitude': -97.631355, '__typename': 'HOME_Coordinates'}","$95,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
22,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78742,"120 Kimble Ln, Austin, TX 78742",120 Kimble Ln,"{'latitude': 30.243765, 'longitude': -97.685669, '__typename': 'HOME_Coordinates'}","$240,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
23,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78733,"1101 N Weston Ln, Austin, TX 78733",1101 N Weston Ln,"{'latitude': 30.323395, 'longitude': -97.842201, '__typename': 'HOME_Coordinates'}","$6,400,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
24,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Del Valle,TX,78617,"3000 Michoacan Dr, Del Valle, TX 78617",3000 Michoacan Dr,"{'latitude': 30.207199, 'longitude': -97.636734, '__typename': 'HOME_Coordinates'}","$748,990","{'formattedDimension': '1,020 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
25,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78752,"7512 Providence Ave, Austin, TX 78752",7512 Providence Ave,"{'latitude': 30.333824, 'longitude': -97.694969, '__typename': 'HOME_Coordinates'}","$500,000","{'formattedDimension': '1,729 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
26,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #202, Austin, TX 78704",4004 Banister Ln #202,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$345,000","{'formattedDimension': '870 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
27,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #309, Austin, TX 78704",4004 Banister Ln #309,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$299,000","{'formattedDimension': '675 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
28,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #302, Austin, TX 78704",4004 Banister Ln #302,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$359,000","{'formattedDimension': '870 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
29,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #103, Austin, TX 78704",4004 Banister Ln #103,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$369,000","{'formattedDimension': '870 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
30,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #112, Austin, TX 78704",4004 Banister Ln #112,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$429,000","{'formattedDimension': '989 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
31,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #205, Austin, TX 78704",4004 Banister Ln #205,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$310,000","{'formattedDimension': '675 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
32,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #313, Austin, TX 78704",4004 Banister Ln #313,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$429,000","{'formattedDimension': '989 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
33,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"20801 Hamilton Pool Rd, Austin, TX 78738",20801 Hamilton Pool Rd,"{'latitude': 30.305298, 'longitude': -98.090958, '__typename': 'HOME_Coordinates'}","$1,774,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
34,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"5701 Bitterwood Dr, Austin, TX 78724",5701 Bitterwood Dr,"{'latitude': 30.277409, 'longitude': -97.62188, '__typename': 'HOME_Coordinates'}","$300,000","{'formattedDimension': '1,568 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
35,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #110, Austin, TX 78704",4004 Banister Ln #110,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$459,000","{'formattedDimension': '1,227 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
36,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #207, Austin, TX 78704",4004 Banister Ln #207,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$385,000","{'formattedDimension': '989 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
37,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #305, Austin, TX 78704",4004 Banister Ln #305,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$299,000","{'formattedDimension': '675 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
38,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"4004 Banister Ln #104, Austin, TX 78704",4004 Banister Ln #104,"{'latitude': 30.229721, 'longitude': -97.778664, '__typename': 'HOME_Coordinates'}","$349,000","{'formattedDimension': '870 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
39,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin70.html' mode='r' encoding='UTF-8'>,Del Valle,TX,78617,"3009 Royster St, Del Valle, TX 78617",3009 Royster St,"{'latitude': 30.206078, 'longitude': -97.639206, '__typename': 'HOME_Coordinates'}","$425,000",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
0,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78702,"2908 Govalle Ave #2, Austin, TX 78702",2908 Govalle Ave #2,"{'latitude': 30.267586, 'longitude': -97.706276, '__typename': 'HOME_Coordinates'}","$699,900","{'formattedDimension': '870 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
1,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78750,"11215 Iron Oak Trl, Austin, TX 78750",11215 Iron Oak Trl,"{'latitude': 30.455372, 'longitude': -97.815216, '__typename': 'HOME_Coordinates'}","$484,500","{'formattedDimension': '1,401 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78756,"4800 Woodview Ave, Austin, TX 78756",4800 Woodview Ave,"{'latitude': 30.320971, 'longitude': -97.744019, '__typename': 'HOME_Coordinates'}","$799,000","{'formattedDimension': '962 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"11805 Sarducci Ln, Austin, TX 78748",11805 Sarducci Ln,"{'latitude': 30.156, 'longitude': -97.852295, '__typename': 'HOME_Coordinates'}","$995,000","{'formattedDimension': '3,212 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
4,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"14404 Broadwinged Hawk Dr, Austin, TX 78738",14404 Broadwinged Hawk Dr,"{'latitude': 30.323639, 'longitude': -97.961403, '__typename': 'HOME_Coordinates'}","$725,000","{'formattedDimension': '2,757 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
5,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin27.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1907 Kenwood Ave, Austin, TX 78704",1907 Kenwood Ave,"{'latitude': 30.240116, 'longitude': -97.742264, '__typename': 'HOME_Coordinates'}","$1,300,000","{'formattedDimension': '2,573 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
