,longitude,latitude,zipcode,num_bedrooms,num_bathrooms,listing_price,neighborhood,street_address
10721,-97.7467,30.27215,78701,2.0,2.0,199.0,Anaheim,812 San Antonio Street
10722,-97.72637,30.4009,78758,1.0,1.0,209.0,Cherry Creek,The Domain 11410
10724,-97.6623,30.28202,78725,3.0,3.0,298.0,MLK-183,4701 Little Hill Circle
10725,-97.71563,30.29076,78722,2.0,2.0,169.0,Cherrywood,1506 Concordia Avenue
10726,-98.00199,30.24431,78736,3.0,3.0,369.0,Whispering Hills,11004 Little Thicket Road
10727,-97.77707,30.12402,78747,3.0,3.0,150.0,,Lago de Garda Drive Travis County
10728,-97.78742,30.23989,78704,1.0,1.0,101.0,South Lamar,3505 South Lamar Boulevard
10729,-97.66079,30.35625,78754,1.0,1.0,51.0,Pioneer Hill,Norshire Pioneer Hill Reserve
10730,-97.85982,30.42686,78726,3.0,3.0,170.0,The Parke,8300 Phantom Canyon Drive
10731,-97.69282,30.27647,78721,4.0,4.0,273.0,East Downtown,3616 Pennsylvania Avenue
10732,-97.7254,30.28883,78705,2.0,2.0,240.0,St. Edwards,Saint David's Medical Center 919
10733,-97.72499,30.28697,78705,2.0,2.0,153.0,St. Edwards,North Interstate 35 University Park
10734,-97.77551,30.12469,78747,3.0,3.0,219.0,,11562 Bradshaw Road
10735,-97.82312,30.21396,78745,3.0,3.0,164.0,South Austin,6703 Stage Coach Trail
10736,-97.74693,30.27268,78701,1.0,1.0,399.0,Anaheim,903 Nueces Street
10737,-97.7651,30.25422,78704,1.0,1.0,298.0,East Riverside - Oltorf,1332 Lamar Square Drive
10738,-97.73323,30.24633,78741,2.0,2.0,216.0,Blackshear-Prospect Hill,1101 Manlove Street
10739,-97.72934,30.3969,78758,1.0,1.0,72.0,Cheesman Park,Edward H. Rogers Homestead Acequia Pass
10740,-97.76963,30.25629,78704,4.0,4.0,700.0,Zilker,1821 Spillman Street
10741,-97.74538,30.28277,78705,1.0,1.0,100.0,Bolívar,707 West Martin Luther King Jr Boulevard
10742,-97.9699,30.16805,78737,4.0,4.0,475.0,,13746 Evergreen Way
10743,-97.80444,30.3353,78746,3.0,3.0,143.0,Zona Centro,Austin Travis County
10744,-97.73262,30.31925,78756,1.0,1.0,63.0,South Lamar,906 Capitol Court
10745,-97.73082,30.31946,78756,1.0,1.0,82.0,South Lamar,5106 North Lamar Boulevard
10746,-97.77666,30.22365,78745,3.0,3.0,110.0,South Austin,902 Saint Elmo Road West
10747,-97.719757,30.230724,78741,1.0,1.0,97.0,East Riverside - Oltorf,4711 East Riverside Drive
10748,-97.75828,30.15432,78747,2.0,2.0,415.0,,5503 Baythorne Drive
10749,-97.88585,30.4169,78732,2.0,2.0,354.0,Parkland Hills,Sunset Trail Travis County
10750,-97.719757,30.230724,78741,1.0,1.0,97.0,East Riverside - Oltorf,4711 East Riverside Drive
10751,-97.719757,30.230724,78741,1.0,1.0,114.0,East Riverside - Oltorf,4711 East Riverside Drive
10753,-97.74783,30.27266,78701,1.0,1.0,275.0,Table Rock,Boardman-Webb-Bugg House 602
10754,-97.74689,30.27049,78701,2.0,2.0,500.0,Table Rock,700 San Antonio Street
10755,-97.71087,30.28032,78702,1.0,1.0,157.0,Bouldin Creek,Platform Apartments - Building 5 2823
10756,-97.73295,30.3202,78756,2.0,2.0,143.0,Dawson,912 Capitol Court
10757,-97.78766,30.45945,78729,3.0,3.0,133.0,Anderson Mill Village,9806 Meadowheath Drive
10758,-97.72085,30.23096,78741,2.0,2.0,129.0,East Riverside - Oltorf,4711 East Riverside Drive
10759,-97.719757,30.230724,78741,2.0,2.0,112.0,East Riverside - Oltorf,4711 East Riverside Drive
10761,-97.99119,30.35205,78738,1.0,1.0,150.0,The Centerpiece At Academy Place,Lakeway Boulevard The Preserve at Lakeway
10762,-97.77006,30.20858,78745,12.0,12.0,18.0,East Congress,5003 Wasson Road
10763,-97.72251,30.25676,78702,2.0,2.0,699.0,Govalle,130 Elkhart Street
10764,-97.78726,30.28448,78746,4.0,4.0,409.0,South First,3113 Above Stratford Place
10765,-97.74638,30.25488,78704,1.0,1.0,153.0,Greater South River City,South River City Austin
10766,-97.58314,30.26242,78724,1.0,1.0,125.0,,Montrel Drive Hornsby Bend
10767,-97.7242,30.40029,78758,2.0,2.0,266.0,Bouldin Creek,Griffis at the Domain (Building 2) Rogers Road
10768,-97.74712,30.25578,78704,1.0,1.0,95.0,Govalle,Crescent East Riverside Drive
10769,-97.72989,30.25455,78702,2.0,2.0,253.0,East Cesar Chavez,1605 Holly Street
10770,-97.74827,30.25901,78704,1.0,1.0,158.0,Bouldin Creek,Aussie's Grill and Beach Bar 306
10771,-97.72784,30.3979,78758,2.0,2.0,234.0,Cherry Creek,The Domain 11410
10772,-97.69098,30.42718,78727,3.0,3.0,160.0,Downtown,2121 Rodeo Drive
10773,-97.74081,30.24731,78704,2.0,2.0,325.0,Old West Austin,1315 Alta Vista Avenue
10774,-97.77363,30.25696,78704,2.0,2.0,650.0,Zilker,2113 Ashby Avenue
10775,-97.69515,30.28031,78721,2.0,2.0,134.0,MLK,1402 E M Franklin Avenue
10776,-97.72484,30.28853,78705,2.0,2.0,94.0,St. Edwards,Saint David's Medical Center 919
10777,-97.72514,30.28794,78705,2.0,2.0,104.0,St. Edwards,2902 Cole Street
10778,-97.72483,30.2879,78705,2.0,2.0,84.0,St. Edwards,Rodeway Inn University / Downtown 2900
10779,-97.77618,30.18191,78744,2.0,2.0,171.0,Bouldin Creek,I 35 The Waters at Bluff Springs
10780,-97.70258,30.27263,78702,3.0,3.0,256.0,Rollingwood,Oak Springs Elementary School 3601
10781,-97.70155,30.29131,78723,1.0,1.0,55.0,Mueller,3925 Hargis Street
10782,-97.72997,30.26216,78702,1.0,1.0,145.0,East Cesar Chavez,1302 East 4th Street
10783,-97.68433071,30.27899351,78721,3.0,3.0,194.0,MLK-183,Yellow Bike Project 1216
10784,-97.77204,30.16889,78744,1.0,1.0,237.0,,South Bend Austin
10785,-97.7956,30.25715,78746,1.0,1.0,184.0,Cherry Creek,Barton Creek Landing Austin
10786,-97.72463,30.39952,78758,1.0,1.0,100.0,Montopolis,The Westin Austin at The Domain 11301
10787,-97.87093,30.33483,78733,1.0,1.0,115.0,,910 Presa Arriba Road
10788,-97.66375,30.33032,78754,1.0,1.0,149.0,Bouldin Creek,Tuscany Business Park Austin
10789,-97.95197,30.20779,78737,1.0,1.0,179.0,Oak Hill,Rimrock Trail Cedar Valley
10790,-97.77727,30.18659,78745,1.0,1.0,49.0,South Austin,401 Chaparral Road
10791,-97.72601,30.22273,78741,1.0,1.0,130.0,East Riverside - Oltorf,2705 1/2 Wickersham Lane
10793,-97.62954,30.21762,78725,3.0,3.0,386.0,Hornsby Glen,New Holland Trail Prado Ranch
10794,-97.70016,30.38943,78758,2.0,2.0,100.0,Quail Hollow,1603 Charolais Drive
10795,-97.5834,30.26155,78724,1.0,1.0,113.0,,6001 Montrel Drive
10796,-97.77819,30.19648,78745,2.0,2.0,80.0,Cheesman Park,6407 Starstreak Drive
10797,-97.74894,30.259436,78704,1.0,1.0,145.0,Cambridge,East Riverside Drive Auditorium Shores
10798,-97.74894,30.259436,78704,1.0,1.0,146.0,Cambridge,East Riverside Drive Auditorium Shores
10799,-97.68862,30.45484,78728,1.0,1.0,250.0,Jacks Pond,3532 Ribbon Reef Lane
10800,-97.8391,30.20254,78749,2.0,2.0,95.0,South Austin,3603 Leafield Drive
10801,-97.72553,30.24185,78741,3.0,3.0,234.0,East Cesar Chavez,1401 Tinnin Ford Road
10802,-97.70825,30.36623,78758,4.0,4.0,318.0,,1309 Quail Park Drive
10803,-97.65695,30.316,78724,4.0,4.0,249.0,Las Cimas,7506 Lazy Creek Drive
10804,-97.69391,30.25398,78702,1.0,1.0,143.0,Govalle,740 Airport Boulevard
10805,-97.73539,30.30246,78751,1.0,1.0,70.0,Boston Theater District,364 West 38½ Street
10806,-97.73422,30.30252,78751,1.0,1.0,70.0,Boston Theater District,203 West 39th Street
10807,-97.71548,30.25136,78702,2.0,2.0,325.0,Holly,2611 Canterbury Street
10808,-97.80002,30.22378,78745,2.0,2.0,196.0,South Austin,2414 Jones Road
10809,-97.73742,30.14804,78747,1.0,1.0,51.0,Springfield At Thaxton Road,7308 Derby Downs Drive
10810,-97.68608,30.28471,78721,3.0,3.0,122.0,MLK,1805 Astor Place
10811,-97.71418,30.36473,78758,4.0,4.0,175.0,North Oaks,8905 Briardale Drive
10812,-97.73017,30.24029,78741,1.0,1.0,116.0,East Riverside - Oltorf,The Element Austin office 1500
10813,-97.73315,30.29684,78705,1.0,1.0,100.0,North University,304 East 33rd Street
10814,-97.71701,30.23991,78741,1.0,1.0,81.0,,Town Lake apartments office 1109
10815,-97.80067,30.2038,78745,5.0,5.0,279.0,South Austin,1707 Miles Avenue
10816,-97.72577,30.26213,78702,1.0,1.0,130.0,East Cesar Chavez,The Arnold East 6th Street
10817,-97.72445,30.26254,78702,2.0,2.0,152.0,East Cesar Chavez,Arlo's Chalmers Avenue
10818,-97.7261,30.26214,78702,1.0,1.0,125.0,East Cesar Chavez,The Arnold East 6th Street
10819,-97.72371,30.26317,78702,1.0,1.0,114.0,East Cesar Chavez,Huston-Tillotson University 900
10820,-97.87043,30.29359,78735,2.0,2.0,115.0,Barton Valley,2213 Wimberly Lane
10821,-97.71212,30.28067,78702,1.0,1.0,79.0,Chestnut,1809 Ulit Avenue
10822,-97.78122,30.22224,78745,3.0,3.0,152.0,East Downtown,4504 Hank Avenue
10823,-97.70323,30.31755,78723,1.0,1.0,40.0,Windsor Park,5883 Sheridan Avenue
10824,-97.77173,30.2007,78745,2.0,2.0,166.0,Bouldin Creek,401 Little Texas Lane
10825,-97.77276,30.25793,78704,4.0,4.0,586.0,Travis Heights,2111 Melridge Place
10826,-97.72593,30.3973,78758,1.0,1.0,75.0,Cherry Creek,The Domain 11410
10827,-97.74582,30.28447,78705,1.0,1.0,297.0,Central Austin,704 West 21st Street
10828,-97.82794,30.19755,78745,2.0,2.0,600.0,Cherry Creek,8113 West Gate Boulevard
10829,-97.76155,30.24769,78704,3.0,3.0,266.0,Bouldin Creek,907 West Mary Street
10830,-97.72155,30.25414,78702,4.0,4.0,538.0,East Downtown,73 Robert T Martinez Junior Street
10831,-97.77274,30.19911,78745,2.0,2.0,166.0,Bouldin Creek,329 1/2 Little Texas Lane
10832,-97.68295,30.32602,78752,1.0,1.0,43.0,St. Johns,7401 Brookhollow Drive
10833,-97.80102,30.15833,78748,6.0,6.0,180.0,Montopolis,10105 Auction Oak Drive
10834,-97.70361,30.26502,78702,5.0,5.0,299.0,East Downtown,1105 Brass Street
10836,-97.66535,30.33017,78754,2.0,2.0,169.0,Bouldin Creek,Tuscany Business Park Austin
10837,-97.75257,30.30795,78703,5.0,5.0,800.0,Old West Austin,1717 West 35th Street
10838,-97.71639,30.26097,78702,1.0,1.0,171.0,Bouldin Creek,2310 Hidalgo Street
10839,-97.74602,30.33913,78757,3.0,3.0,794.0,Rollingwood,6100 Cary Drive
10840,-97.76419,30.21058,78745,3.0,3.0,154.0,South Austin,507 Wolverton Drive
10841,-97.73645,30.26649,78701,1.0,1.0,229.0,Downtown Austin,612 East 6th Street
10842,-97.679,30.28408,78721,1.0,1.0,150.0,MLK-183,5006 Heflin Lane
10844,-97.73317,30.23046,78741,1.0,1.0,65.0,Rainey Street,2021 East Oltorf Street
10845,-97.71269,30.32328,78752,1.0,1.0,100.0,Highland,Ella Parkside Apartments 609
10846,-97.82626,30.19612,78745,3.0,3.0,271.0,Cherry Creek,2816 Gettysburg Drive
10847,-97.73192,30.30655,78751,1.0,1.0,540.0,Hyde Park,4205 Avenue C
10848,-97.70591,30.40139,78758,2.0,2.0,193.0,Bouldin Creek,11900 Stonehollow Drive
10849,-97.69382,30.20655,78744,1.0,1.0,95.0,Southeast Austin,7701 Metropolis Drive
10850,-97.74693,30.25326,78704,1.0,1.0,500.0,Greater South River City,South River City Austin
10851,-97.68985,30.439,78728,1.0,1.0,105.0,Williamsburg,Summit Drive Wells Branch
10852,-97.72391,30.39682,78758,1.0,1.0,75.0,North Burnet,Parkside at Domain 3000
10853,-97.68828,30.25666,78721,2.0,2.0,90.0,Johnston Terrace,914 Bret Lane
10854,-97.80365,30.2278,78745,2.0,2.0,142.0,St. Johns,5001 Sunset Trail
10855,-97.68823,30.43995,78728,2.0,2.0,101.0,Williamsburg,Thomas Sinclair Boulevard Wells Branch
10856,-97.70306244,30.26918972,78702,1.0,1.0,99.0,Govalle,3000 Father Joe Znotas Street
10857,-97.79894,30.13736,78748,1.0,1.0,81.0,Park,1925 Onion Creek Parkway
10858,-97.71801,30.39769,78758,2.0,2.0,120.0,Highland,Topgolf 2700
10859,-97.66947,30.44627,78728,3.0,3.0,189.0,,Best Western Plus 2021
10860,-97.72464,30.40148,78758,1.0,1.0,192.0,Cherry Creek,Pink Garage 11500
10861,-97.7643,30.2993,78703,1.0,1.0,1000.0,Tarrytown,2501 Greenlee Drive
10862,-97.73039835,30.42155,78727,3.0,3.0,108.0,Dorsett Oaks,12129 Black Angus Drive
10863,-97.5843,30.26108,78724,1.0,1.0,380.0,,6001 Roderick Drive
10864,-97.81371,30.19341,78745,3.0,3.0,122.0,South Austin,8003 Manassas Drive
10865,-97.74027771,30.19295134,78744,3.0,3.0,1000.0,Southeast Austin,5007 Cape Verde Cove
10866,-97.76271,30.30076,78703,1.0,1.0,960.0,Tarrytown,2617 Delwood Place
10867,-97.71657,30.25871,78702,1.0,1.0,172.0,Bouldin Creek,2321 East 5th Street
10868,-97.66338,30.3302,78754,1.0,1.0,143.0,Bouldin Creek,Tuscany Business Park Austin
10869,-97.66382,30.33226,78754,1.0,1.0,148.0,Bouldin Creek,8038 Exchange Drive
10870,-97.77331,30.24191,78704,1.0,1.0,86.0,South Lamar,1507 Bridgeway Drive
10871,-97.71542,30.267,78702,3.0,3.0,585.0,English Avenue,2505 Bryan Street
10872,-97.65737,30.38772,78753,1.0,1.0,99.0,Copperfield,12203 Shropshire Boulevard
10873,-97.75019,30.28916,78705,4.0,4.0,230.0,West Valley,2411 Longview Street
10874,-97.86659,30.33526,78733,1.0,1.0,139.0,Austin Lake Hills,1105 Orlando Road
10875,-97.75478,30.45321,78729,3.0,3.0,201.0,Milwood,13307 Marrero Drive
10876,-97.72646,30.40156,78758,2.0,2.0,234.0,Cherry Creek,The Domain 11410
10877,-97.77809,30.18361,78745,1.0,1.0,151.0,Bouldin Creek,7340 South Interstate 35
10878,-97.75704,30.27241,78703,1.0,1.0,166.0,Clarksville,1127 West 6th Street
10879,-97.72711,30.33063,78757,3.0,3.0,175.0,Brentwood,6002 Aurora Drive
10880,-97.67956,30.46504,78728,4.0,4.0,150.0,Central,3017 Lions Tail Street
10881,-97.7617,30.26598,78704,1.0,1.0,150.0,Zilker,Preston Field Lady Bird Lake Hike and Bike Trail
10882,-97.58717,30.26294,78724,3.0,3.0,199.0,,Travis County Texas
10883,-97.76224,30.275,78703,1.0,1.0,80.0,Clarksville,1510 West 6th Street
10884,-97.74882,30.23927,78704,1.0,1.0,49.0,El Porto,2209 Rebel Road
10885,-97.68244,30.28432,78721,2.0,2.0,114.0,MLK,4610 Oak Cliff Drive
10886,-97.70751,30.39956,78758,1.0,1.0,171.0,Bouldin Creek,2105 Gracy Farms Lane
10887,-97.68256,30.28166,78721,3.0,3.0,180.0,South Lamar,1602 North Redondo Drive
10888,-97.73092,30.23856,78741,2.0,2.0,132.0,South Lamar,1616 Royal Crest Drive
10889,-97.74456,30.28613,78705,1.0,1.0,75.0,Central Austin,2209 Rio Grande Street
10890,-97.78937,30.19608,78745,1.0,1.0,104.0,South Austin,706 Buckingham Place
10891,-97.72397,30.39988,78758,1.0,1.0,151.0,Cambridge,Gong Cha 3210
10892,-97.725121,30.400745,78758,1.0,1.0,115.0,Cambridge,11400 Domain Drive
10893,-97.71562,30.306,78751,1.0,1.0,54.0,North Loop,4631 Airport Boulevard
10894,-97.71669,30.32135,78752,3.0,3.0,346.0,Skyview,5700 Duval Street
10895,-97.74949,30.25859,78704,2.0,2.0,250.0,Bouldin Creek,RiverSouth 401
10896,-97.74539,30.25472,78704,1.0,1.0,124.0,North Burnet,uShip 205
10897,-98.02496,30.22764,78737,7.0,7.0,763.0,South First,12371 Trautwein Road
10898,-97.93,30.38128,78734,3.0,3.0,281.0,East Downtown,2410 Quanah Parker Trail
10899,-97.77694,30.18165,78745,1.0,1.0,147.0,Bouldin Creek,7502 South Interstate 35
10900,-97.74773,30.26052,78704,1.0,1.0,157.0,Bouldin Creek,210 Barton Springs Road
10901,-97.7342,30.31476,78751,1.0,1.0,167.0,Bouldin Creek,The Triangle Lofts 4616
10902,-97.73368,30.31654,78756,2.0,2.0,205.0,Bouldin Creek,Triangle Building A North Lamar Boulevard
10903,-97.6312141,30.21739427,78725,4.0,4.0,500.0,Hornsby Glen,12099 Pino Alto Drive
10904,-97.96339,30.32491,78738,3.0,3.0,112.0,Cheesman Park,7 Falconhead Apartment Drive
10905,-97.76671,30.25359,78704,1.0,1.0,63.0,Dawson,1507 Kinney Avenue
10906,-97.74100541,30.26391501,78701,1.0,1.0,149.0,Cambridge,340 East 2nd Street
10907,-97.73569,30.36093,78757,4.0,4.0,87.0,North Shoal Creek,2801 Ashdale Drive
10908,-97.68002,30.28366,78721,4.0,4.0,216.0,Blackshear-Prospect Hill,1813 Rhodes Road
10909,-97.76081,30.25478,78704,1.0,1.0,118.0,Zilker,1107 South 8th Street
10910,-97.6768,30.28032,78721,2.0,2.0,139.0,MLK-183,1730 Bunche Road
10911,-97.74611,30.32761,78756,3.0,3.0,167.0,Allandale,5312 Shoal Creek Boulevard
10912,-97.69923,30.34823,78753,1.0,1.0,75.0,Georgian Acres,304 John N Garner Circle
10913,-97.66428,30.39353,78753,2.0,2.0,123.0,,East Yager Lane Copperfield
10915,-97.72651,30.39837,78758,1.0,1.0,75.0,North Burnet,The Domain 11410
10916,-97.90442,30.24211,78736,3.0,3.0,139.0,West Oak Hill,8938 Towana Trail
10917,-97.7231685,30.33611731,78757,1.0,1.0,61.0,Brentwood,1002 Ruth Avenue
10918,-97.71311,30.25563,78702,2.0,2.0,210.0,Hollows At Northshore,2700 East 3rd Street
10919,-97.72763,30.39774,78758,1.0,1.0,75.0,Cherry Creek,The Domain 11410
10920,-97.72640846,30.29350591,78705,1.0,1.0,60.0,Central Austin,821 Harris Avenue
10921,-97.79539,30.25563,78746,2.0,2.0,221.0,Cherry Creek,Barton Creek Landing Austin
10922,-97.74909,30.29066,78705,2.0,2.0,127.0,Central Austin,The Block 2510
10923,-97.7294,30.31847,78751,4.0,4.0,234.0,Central Austin,614 West 51st Street
10924,-97.75052,30.28908,78705,2.0,2.0,157.0,Central Austin,2411 Longview Street
10925,-97.75021,30.28901,78705,2.0,2.0,157.0,Central Austin,2411 Longview Street
10926,-97.74643,30.29953,78705,1.0,1.0,100.0,Central Austin,3007 North Lamar Boulevard
10927,-97.73405,30.31509,78751,2.0,2.0,201.0,Bouldin Creek,The Triangle Lofts 4616
10928,-97.74548,30.29978,78705,1.0,1.0,89.0,Central Austin,903 West 31st Street
10929,-97.70168,30.23002,78741,4.0,4.0,272.0,Montopolis,6203 Marigold Terrace
10930,-97.71401,30.25391,78702,3.0,3.0,900.0,Holly,2700 East Cesar Chavez Street
10931,-97.71623,30.25875,78702,1.0,1.0,172.0,Bouldin Creek,2325 East 5th Street
10932,-97.69909,30.27134,78702,4.0,4.0,100.0,East Downtown,3204 Bengston Street
10933,-97.70287,30.27419,78702,3.0,3.0,286.0,Highland Lake Estates,1172 Oak Grove Avenue
10934,-97.74883,30.28364,78701,1.0,1.0,36.0,Central Austin,1003 West Martin Luther King Jr Boulevard
10935,-97.92803,30.2304,78737,1.0,1.0,70.0,,9304 Ledgestone Terrace
10936,-97.742203,30.2651,78701,1.0,1.0,300.0,Downtown Austin,301 Brazos Street
10937,-97.9236,30.31362,78738,1.0,1.0,150.0,Lake Pointe,12118 Carlsbad Drive
10938,-97.70752,30.4015,78758,2.0,2.0,193.0,Bouldin Creek,2269 Gracy Farms Lane
10939,-97.69903,30.35995,78758,3.0,3.0,197.0,Georgian Acres,9036 North Lamar Boulevard
10940,-97.92814,30.37393,78734,3.0,3.0,187.0,Apache Shores,1804 Red Fox Road
10942,-97.74939547,30.26971543,78701,2.0,2.0,235.0,Near South Side,617 West 6th Street
10943,-97.87775,30.24444,78735,5.0,5.0,1982.0,Oak Hill,Windy Vista Circle Bee Caves Vistas
10944,-97.97414,30.37654,78734,2.0,2.0,100.0,,313 Plum Drive
10945,-97.68464,30.32557,78752,1.0,1.0,40.0,Coronado Hills,1703 Coronado Hills Drive
10946,-97.6829,30.32391,78752,1.0,1.0,40.0,Coronado Hills,1851 Coronado Hills Drive
10947,-97.85454,30.20483,78749,4.0,4.0,400.0,Deer Park At Maple Run,8509 Moose Cove
10948,-97.94018,30.37811,78734,1.0,1.0,250.0,Yacht Harbor,1604 Susan Drive
10949,-97.72373,30.26146,78702,1.0,1.0,123.0,East Cesar Chavez,1801 E 6th East 6th Street
10951,-97.70037,30.41456,78758,2.0,2.0,110.0,North Star,12327 Emery Oaks Road
10952,-97.72625,30.25207,78702,2.0,2.0,187.0,Travis Heights,1907 Haskell Street
10953,-97.71439,30.32368,78752,2.0,2.0,160.0,Highland,Ella Parkside Apartments 609
10954,-97.74649,30.25613,78704,1.0,1.0,160.0,East Cesar Chavez,Crescent East Riverside Drive
10955,-97.70149,30.39954,78758,3.0,3.0,143.0,Quail Hollow,11933 Sunhillow Bend
10956,-97.72855,30.25502,78702,2.0,2.0,165.0,South Mountain Village,1619 Garden Street
10957,-97.76568,30.51034,78717,4.0,4.0,200.0,,Cedar Park Williamson County
10958,-97.74817,30.23945,78704,1.0,1.0,332.0,Greater South River City,2204 East Side Drive
10959,-97.7617,30.39574,78759,1.0,1.0,150.0,Great Hills,9306 Knoll Crest Loop
10960,-97.74672311,30.26662036,78701,1.0,1.0,200.0,Downtown Austin,William J. Hobby Building 333
10961,-97.77804,30.24158,78704,1.0,1.0,100.0,South Lamar,2811 Del Curto Road
10962,-97.70092,30.29538,78723,4.0,4.0,210.0,Mueller,4237 Threadgill Street
10963,-97.75586,30.27314,78703,1.0,1.0,75.0,,1119 West 7th Street
10964,-97.73215,30.31527,78751,1.0,1.0,149.0,Cambridge,Winters Computer Building Guadalupe Street
10965,-97.74653,30.25233,78704,1.0,1.0,158.0,Greater South River City,Hotel Saint Cecilia 122
10966,-97.74491,30.25248,78704,1.0,1.0,85.0,Greater South River City,1105 Hillside Avenue
10968,-97.57358,30.26081,78724,3.0,3.0,325.0,,Siberian Elm Lane Trinity Hill
10969,-97.72463,30.39789,78758,1.0,1.0,95.0,Montopolis,Rock Rose Austin
10970,-97.75955,30.25443,78704,2.0,2.0,135.0,Bouldin Creek,1210 South 6th Street
10971,-97.77142,30.19981,78745,1.0,1.0,146.0,Bouldin Creek,337 Little Texas Lane
10972,-97.84513,30.2463,78735,1.0,1.0,164.0,Bouldin Creek,15 Southwest Parkway
10973,-97.72508,30.25673,78702,1.0,1.0,99.0,East Cesar Chavez,96 Chicon Street
10974,-97.6882,30.27627,78721,2.0,2.0,222.0,Downtown Austin,1141 Webberville Road
10975,-97.71962,30.25538,78702,3.0,3.0,550.0,Holly,2228 East Cesar Chavez Street
10976,-97.745468,30.264507,78701,1.0,1.0,182.0,Cambridge,Ashton West 2nd Street
10977,-97.72646,30.40113,78758,2.0,2.0,239.0,Cherry Creek,The Domain 11410
10979,-97.704567,30.335878,78752,1.0,1.0,68.0,St. Johns,605 Blackson Avenue
10980,-97.71496,30.27755,78702,2.0,2.0,187.0,South Lamar,2502 East 16th Street
10981,-97.72428,30.39893,78758,2.0,2.0,259.0,Bouldin Creek,The Westin Austin at The Domain 11301
10982,-97.74491,30.25179,78704,1.0,1.0,99.0,Greater South River City,303 Academy Drive
10983,-97.69305,30.25181,78702,1.0,1.0,75.0,Govalle,Levander Loop Govalle
10984,-97.69847,30.41454,78758,2.0,2.0,183.0,North Star,12408 Alderbrook Drive
10985,-97.71365,30.3023,78722,1.0,1.0,71.0,,4500 Elwood Road
10986,-97.72439,30.39842,78758,3.0,3.0,316.0,Bouldin Creek,Rock Rose Austin
10987,-97.77149,30.20104,78745,1.0,1.0,142.0,Bouldin Creek,364 Little Texas Lane
10988,-97.75025,30.2699,78701,2.0,2.0,237.0,Cambridge,Mother Egan's Irish Pub 715
10989,-97.76134647,30.2643369,78704,1.0,1.0,181.0,Cambridge,Chuy's Restaurant Home Office 1623
10990,-97.73829,30.21864,78741,4.0,4.0,367.0,Whispering Hills,2200 Cadiz Circle
10991,-97.76923,30.13527,78747,1.0,1.0,55.0,Bradshaw Crossing,10961 Rome Avenue
10992,-97.72661,30.24143,78741,1.0,1.0,89.0,St. Edwards,Tinnin Food Mart 1516
10993,-97.72485,30.24127,78741,1.0,1.0,86.0,St. Edwards,2217 Elmont Drive
10994,-97.64783,30.33584,78754,1.0,1.0,32.0,Springdale Heights,4708 Valcour Bay Lane
10995,-97.71099,30.28124,78702,1.0,1.0,165.0,Bouldin Creek,Platform Apartments - Building 2 2823
10996,-97.77173,30.20079,78745,3.0,3.0,193.0,Bouldin Creek,401 Little Texas Lane
10997,-97.73184,30.3153,78751,1.0,1.0,169.0,Bouldin Creek,Winters Computer Building Guadalupe Street
10998,-97.74649,30.27214,78701,1.0,1.0,219.0,Smith Bay,501 West 9th Street
10999,-97.65384,30.35555,78754,3.0,3.0,120.0,,Alamo Heights Avenue Austin
11000,-97.68942,30.44163,78728,2.0,2.0,139.0,Summit Park At Wells Branch,2801 Wells Branch Parkway
11001,-97.72635,30.40146,78758,1.0,1.0,192.0,Cherry Creek,The Domain 11410
11002,-97.76957,30.43325,78759,2.0,2.0,174.0,Barrington Oaks,Big Lots Barrington Way
11003,-97.73487,30.25629,78702,7.0,7.0,900.0,East Cesar Chavez,1109 Holly Street
11004,-97.71129,30.25771,78702,1.0,1.0,144.0,Rollingwood,2716 East 5th Street
11005,-97.74762,30.27264,78701,2.0,2.0,363.0,Table Rock,600 West 9th Street
11006,-97.73191,30.19205,78744,4.0,4.0,124.0,,5801 Teri Road
11007,-97.75327,30.39559,78759,2.0,2.0,108.0,Cherry Creek,9700 Great Hills Trail
11008,-97.75196,30.19299,78744,1.0,1.0,74.0,Southeast Austin,5709 Peppertree Parkway
11009,-97.7548411,30.30296788,78703,1.0,1.0,125.0,Old West Austin,1702 West 30th Street
11010,-97.78396,30.24501,78704,2.0,2.0,136.0,Barton Hills,2366 Westforest Drive
11011,-97.88886,30.41952,78732,4.0,4.0,495.0,Parker Lane,14000 Panorama Drive
11012,-97.78837,30.47732,78717,1.0,1.0,65.0,Walden Park At Lakeline,Lakeline Mall Drive Austin
11013,-97.72645,30.39933,78758,1.0,1.0,191.0,Cherry Creek,The Domain 11410
11014,-97.71673,30.29147,78722,2.0,2.0,193.0,Blackshear-Prospect Hill,1404 Concordia Avenue
11015,-97.74666,30.28571,78705,3.0,3.0,145.0,Central Austin,2200 Pearl Street
11016,-97.84509,30.15196,78748,1.0,1.0,59.0,Olympic Heights,2612 Theresa Blanchard Lane
11017,-97.72174,30.27949,78702,3.0,3.0,171.0,Central East Austin,1805 East Martin Luther King Jr Boulevard
11018,-97.65873,30.39064,78753,1.0,1.0,37.0,Coppertree,Holy Vietnamese Martyrs Catholic Church 1107
11019,-97.71131,30.3198,78751,2.0,2.0,92.0,,901 Reinli Street
11020,-97.65919,30.35471,78754,1.0,1.0,38.0,Pioneer Hill,10117 Criswell Road
11021,-97.81578,30.22808,78745,3.0,3.0,316.0,,Ernest Robles Way Sunset Valley
