,street_address,zipcode,latitude,longitude,num_bedrooms,num_bathrooms,rent_price,sqft,type,URL
941,2818 Nueces St,78705,,,1.0,1.0,1250.0,500.0, Apartment,https://www.zillow.com/homedetails/2818-Nueces-St-Austin-TX-78705/29395566_zpid/
942,11217 Dodge Cattle Dr,78717,,,3.0,2.5,2395.0,2086.0, SingleFamily,https://www.zillow.com/homedetails/11217-Dodge-Cattle-Dr-Austin-TX-78717/88022226_zpid/
943,915 W 23rd St APT 102,78705,,,1.0,1.0,1250.0,647.0, Apartment,https://www.zillow.com/homedetails/915-W-23rd-St-APT-102-Austin-TX-78705/62605461_zpid/
948,1307 Cedar Ave,78702,,,3.0,3.0,4200.0,1454.0, SingleFamily,https://www.zillow.com/homedetails/1307-Cedar-Ave-Austin-TX-78702/29389671_zpid/
950,3807 Avenue H,78751,,,2.0,2.0,2600.0,1000.0, Apartment,https://www.zillow.com/homedetails/3807-Avenue-H-Austin-TX-78751/29399342_zpid/
955,6100 Diamondleaf Bend,78724,,,4.0,2.5,2100.0,2095.0, SingleFamily,https://www.zillow.com/homedetails/6100-Diamondleaf-Bnd-Austin-TX-78724/305429122_zpid/
956,8012 Logwood Dr,78757,,,3.0,2.0,2895.0,1557.0, SingleFamily,https://www.zillow.com/homedetails/8012-Logwood-Dr-Austin-TX-78757/29424668_zpid/
958,2501 Candlewood Ct,78741,,,4.0,2.0,2795.0,1352.0, SingleFamily,https://www.zillow.com/homedetails/2501-Candlewood-Ct-Austin-TX-78741/29462892_zpid/
961,1501 Sugarberry Ln,78748,,,3.0,3.0,2200.0,1422.0, SingleFamily,https://www.zillow.com/homedetails/1501-Sugarberry-Ln-Austin-TX-78748/94643150_zpid/
962,12600 Lucida Ln,78753,,,4.0,2.0,4000.0,2150.0, SingleFamily,https://www.zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/
963,2830 Salado St,78705,,,3.0,2.0,4100.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/2830-Salado-St-Austin-TX-78705/29397255_zpid/
964,2428 Turtle Mountain Bend,78748,,,4.0,3.5,3700.0,3308.0, SingleFamily,https://www.zillow.com/homedetails/2428-Turtle-Mountain-Bnd-Austin-TX-78748/83824277_zpid/
965,5220 Tahoe Trl APT 101,78745,,,1.0,1.0,1095.0,700.0, Apartment,https://www.zillow.com/homedetails/5220-Tahoe-Trl-APT-101-Austin-TX-78745/58313369_zpid/
966,2504 Friar Tuck Ln,78704,,,4.0,3.0,8500.0,2035.0, SingleFamily,https://www.zillow.com/homedetails/2504-Friar-Tuck-Ln-Austin-TX-78704/29476254_zpid/
967,9812 Morgan Creek Dr,78717,,,4.0,3.0,3250.0,2713.0, SingleFamily,https://www.zillow.com/homedetails/9812-Morgan-Creek-Dr-Austin-TX-78717/80113515_zpid/
968,304 E 34th St,78705,,,2.0,2.0,1875.0,900.0, Apartment,https://www.zillow.com/homedetails/304-E-34th-St-Austin-TX-78705/29398181_zpid/
970,1512 Holly St FLOOR 3-ID59,78702,,,2.0,2.0,3390.0,1156.0, Apartment,https://www.zillow.com/homedetails/1512-Holly-St-FLOOR-3-ID59-Austin-TX-78702/2063414309_zpid/
971,4711 Spicewood Springs Rd UNIT 289,78759,,,2.0,2.0,2950.0,1360.0, Apartment,https://www.zillow.com/homedetails/4711-Spicewood-Springs-Rd-UNIT-289-Austin-TX-78759/29358700_zpid/
972,9709 Eastwend Dr #B,78753,,,2.0,2.0,1300.0,900.0, Townhouse,https://www.zillow.com/homedetails/9709-Eastwend-Dr-B-Austin-TX-78753/2099031652_zpid/
975,2321 Village Cir #B,78745,,,2.0,1.0,2350.0,900.0, Apartment,https://www.zillow.com/homedetails/2321-Village-Cir-B-Austin-TX-78745/2072027305_zpid/
977,300 Crockett St APT 314,78704,,,1.0,1.0,1500.0,692.0, Apartment,https://www.zillow.com/homedetails/300-Crockett-St-APT-314-Austin-TX-78704/79981952_zpid/
979,6609 McKinney Falls Pkwy,78744,,,1.0,1.0,1080.0,288174.0, SingleFamily,https://www.zillow.com/homedetails/6609-McKinney-Falls-Pkwy-Austin-TX-78744/144990634_zpid/
980,14208 Cottingham Dr,78725,,,3.0,2.0,1950.0,1521.0, SingleFamily,https://www.zillow.com/homedetails/14208-Cottingham-Dr-Austin-TX-78725/145656261_zpid/
981,2115 Barton Hills Dr,78704,,,4.0,2.0,6000.0,2500.0, SingleFamily,https://www.zillow.com/homedetails/2115-Barton-Hills-Dr-Austin-TX-78704/29322802_zpid/
982,1411 Norwalk Ln APT 203,78703,,,2.0,1.5,1995.0,1022.0, Apartment,https://www.zillow.com/homedetails/1411-Norwalk-Ln-APT-203-Austin-TX-78703/29332190_zpid/
984,1103 N Interstate Highway 35 #A11T-1128,78702,,,1.0,1.0,3090.0,789.0, Apartment,https://www.zillow.com/homedetails/1103-N-Interstate-Highway-35-A11T-1128-Austin-TX-78702/2063430217_zpid/
986,606 E 54th St #A,78751,,,3.0,2.5,3600.0,1450.0, Apartment,https://www.zillow.com/homedetails/606-E-54th-St-A-Austin-TX-78751/2104867278_zpid/
987,13920 Ashton Woods Cir,78727,,,2.0,2.0,4850.0,1700.0, Townhouse,https://www.zillow.com/homedetails/13920-Ashton-Woods-Cir-Austin-TX-78727/70340194_zpid/
988,779 Wild Rose Dr,78737,,,5.0,3.0,3550.0,2838.0, SingleFamily,https://www.zillow.com/homedetails/779-Wild-Rose-Dr-Austin-TX-78737/119632528_zpid/
990,(Undisclosed Address),78705,,,4.0,2.0,2800.0,1219.0, Condo,https://www.zillow.com/homedetails/Austin-TX-78705/2066557063_zpid/
991,2129 NE Garcia St,78723,,,3.0,2.5,4595.0,2400.0, Townhouse,https://www.zillow.com/homedetails/2129-NE-Garcia-St-Austin-TX-78723/2063468072_zpid/
994,2100 Pipers Field Dr APT 35,78758,,,2.0,2.5,1850.0,1193.0, Apartment,https://www.zillow.com/homedetails/2100-Pipers-Field-Dr-APT-35-Austin-TX-78758/2110288307_zpid/
995,311 W Milton St,78704,,,3.0,2.0,7499.0,1690.0, SingleFamily,https://www.zillow.com/homedetails/311-W-Milton-St-Austin-TX-78704/29471918_zpid/
997,1813 Dexter St,78704,,,3.0,2.5,8950.0,1771.0, SingleFamily,https://www.zillow.com/homedetails/1813-Dexter-St-Austin-TX-78704/29324217_zpid/
998,1801 Bouldin Ave #A,78704,,,3.0,2.0,3400.0,1268.0, Apartment,https://www.zillow.com/homedetails/1801-Bouldin-Ave-A-Austin-TX-78704/2110737831_zpid/
1000,106 E 30th St APT 304,78705,,,3.0,2.0,2800.0,838.0, Condo,https://www.zillow.com/homedetails/106-E-30th-St-APT-304-Austin-TX-78705/62605844_zpid/
1001,1703 Schulle Ave,78703,,,5.0,4.0,15000.0,4156.0, SingleFamily,https://www.zillow.com/homedetails/1703-Schulle-Ave-Austin-TX-78703/29335295_zpid/
1002,203 Laguna Vista Dr,78746,,,1.0,1.0,2095.0,750.0, SingleFamily,https://www.zillow.com/homedetails/203-Laguna-Vista-Dr-Austin-TX-78746/2065754041_zpid/
1007,1414 Justin Ln #A,78757,,,3.0,2.5,3700.0,1763.0, Townhouse,https://www.zillow.com/homedetails/1414-Justin-Ln-A-Austin-TX-78757/121658663_zpid/
1008,3210 Crownover St,78725,,,3.0,2.5,2095.0,1655.0, SingleFamily,https://www.zillow.com/homedetails/3210-Crownover-St-Austin-TX-78725/63837831_zpid/
1009,9429 Castle Pines Dr,78717,,,3.0,2.0,2250.0,1718.0, SingleFamily,https://www.zillow.com/homedetails/9429-Castle-Pines-Dr-Austin-TX-78717/70985181_zpid/
1010,1408 Nickerson St,78704,,,2.0,1.0,3250.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/1408-Nickerson-St-Austin-TX-78704/29458711_zpid/
1011,1717 W 35th St,78703,,,2.0,2.0,1595.0,925.0, Apartment,https://www.zillow.com/homedetails/1717-W-35th-St-Austin-TX-78703/29338606_zpid/
1012,7320 Bandera Ranch Trl #A,78750,,,3.0,2.5,2800.0,2283.0, Apartment,https://www.zillow.com/homedetails/7320-Bandera-Ranch-Trl-A-Austin-TX-78750/121657658_zpid/
1014,11425 Kirkland Hill Path,78754,,,4.0,3.0,2400.0,2305.0, SingleFamily,https://www.zillow.com/homedetails/11425-Kirkland-Hill-Path-Austin-TX-78754/145550211_zpid/
1015,(Undisclosed Address),78744,,,3.0,2.5,2050.0,1346.0, SingleFamily,https://www.zillow.com/homedetails/Austin-TX-78744/63838956_zpid/
1016,2401 Pruett St,78703,,,3.0,2.0,4000.0,1082.0, SingleFamily,https://www.zillow.com/homedetails/2401-Pruett-St-Austin-TX-78703/29330102_zpid/
1018,1314 E 13th St,78702,,,3.0,2.0,3095.0,1144.0, SingleFamily,https://www.zillow.com/homedetails/1314-E-13th-St-Austin-TX-78702/29388344_zpid/
1019,12505 Jen Ln,78750,,,3.0,2.5,2195.0,1500.0, SingleFamily,https://www.zillow.com/homedetails/12505-Jen-Ln-Austin-TX-78750/116081530_zpid/
1021,5405 Joe Sayers Ave #A,78756,,,3.0,2.0,3500.0,1205.0, MultiFamily,https://www.zillow.com/homedetails/5405-Joe-Sayers-Ave-A-Austin-TX-78756/2064093263_zpid/
1022,9127 Margaret Jewel Ln,78748,,,3.0,2.5,2900.0,2359.0, SingleFamily,https://www.zillow.com/homedetails/9127-Margaret-Jewel-Ln-Austin-TX-78748/331622336_zpid/
1023,3911 Vaughan St,78723,,,3.0,2.5,3995.0,2026.0, SingleFamily,https://www.zillow.com/homedetails/3911-Vaughan-St-Austin-TX-78723/125087837_zpid/
1024,3410 Westside Cv,78731,,,2.0,2.0,2700.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/3410-Westside-Cv-Austin-TX-78731/2090923224_zpid/
1025,207 W Johanna St #105,78704,,,1.0,1.0,2600.0,752.0, Apartment,https://www.zillow.com/homedetails/207-W-Johanna-St-105-Austin-TX-78704/241938427_zpid/
1028,2910 Edgewater Dr,78733,,,3.0,2.0,38500.0,1450.0, SingleFamily,https://www.zillow.com/homedetails/2910-Edgewater-Dr-Austin-TX-78733/29350318_zpid/
1031,420 Riverside Dr W FLOOR 2-ID31,78704,,,1.0,1.0,2900.0,681.0, Apartment,https://www.zillow.com/homedetails/420-Riverside-Dr-W-FLOOR-2-ID31-Austin-TX-78704/2064207918_zpid/
1032,801 N Bluff Dr #27,78745,,,3.0,2.5,2900.0,1550.0, Apartment,https://www.zillow.com/homedetails/801-N-Bluff-Dr-27-Austin-TX-78745/305428698_zpid/
1034,(Undisclosed Address),78705,,,1.0,1.0,1450.0,710.0, Apartment,https://www.zillow.com/homedetails/Austin-TX-78705/2081421568_zpid/
1043,3008 S 5th St,78704,,,4.0,3.0,6000.0,2086.0, SingleFamily,https://www.zillow.com/homedetails/3008-S-5th-St-Austin-TX-78704/29476770_zpid/
1044,1801 Wooten Park Dr,78757,,,2.0,1.0,1499.0,1050.0, Townhouse,https://www.zillow.com/homedetails/1801-Wooten-Park-Dr-Austin-TX-78757/29422562_zpid/
1045,910 W 25th St APT 307,78705,,,2.0,2.0,2200.0,1045.0, Apartment,https://www.zillow.com/homedetails/910-W-25th-St-APT-307-Austin-TX-78705/89550507_zpid/
1047,11205 Jack Rabbit Trl,78750,,,3.0,2.0,2195.0,1474.0, SingleFamily,https://www.zillow.com/homedetails/11205-Jack-Rabbit-Trl-Austin-TX-78750/29567039_zpid/
1051,6712 Mira Loma Ln,78723,,,3.0,3.0,2850.0,1743.0, Apartment,https://www.zillow.com/homedetails/6712-Mira-Loma-Ln-Austin-TX-78723/305431062_zpid/
1053,3210 Hemphill Park #B,78705,,,2.0,1.0,2000.0,900.0, MultiFamily,https://www.zillow.com/homedetails/3210-Hemphill-Park-B-Austin-TX-78705/2069546427_zpid/
1054,11000 Anderson Mill Rd UNIT 87,78750,,,3.0,2.5,2495.0,1565.0, Apartment,https://www.zillow.com/homedetails/11000-Anderson-Mill-Rd-UNIT-87-Austin-TX-78750/2071228239_zpid/
1056,3900 Reeders Dr,78725,,,4.0,2.0,2500.0,2277.0, SingleFamily,https://www.zillow.com/homedetails/3900-Reeders-Dr-Austin-TX-78725/60135190_zpid/
1059,5323 Westminster Dr,78723,,,3.0,3.0,3800.0,1510.0, SingleFamily,https://www.zillow.com/homedetails/5323-Westminster-Dr-Austin-TX-78723/29399961_zpid/
1061,1501 Palma Plz,78703,,,2.0,1.0,3450.0,1328.0, SingleFamily,https://www.zillow.com/homedetails/1501-Palma-Plz-Austin-TX-78703/29329000_zpid/
1062,(Undisclosed Address),78728,,,3.0,2.0,1925.0,1100.0, Apartment,https://www.zillow.com/homedetails/Austin-TX-78728/29447880_zpid/
1063,2205 Richcreek Rd,78757,,,3.0,2.0,2750.0,1614.0, SingleFamily,https://www.zillow.com/homedetails/2205-Richcreek-Rd-Austin-TX-78757/29420245_zpid/
1070,(Undisclosed Address),78701,,,2.0,2.0,7800.0,1360.0, Condo,https://www.zillow.com/homedetails/Austin-TX-78701/121657221_zpid/
1071,(Undisclosed Address),78744,,,3.0,2.0,3199.0,1640.0, SingleFamily,https://www.zillow.com/homedetails/Austin-TX-78744/29501108_zpid/
1075,8500 Bowling Green Dr #A,78757,,,3.0,2.5,3100.0,1863.0, SingleFamily,https://www.zillow.com/homedetails/8500-Bowling-Green-Dr-A-Austin-TX-78757/124836954_zpid/
1076,7933 Crystalbrook W,78724,,,3.0,2.0,2900.0,1491.0, SingleFamily,https://www.zillow.com/homedetails/7933-Crystalbrook-W-Austin-TX-78724/331621232_zpid/
1077,910 Duncan Ln APT 61,78705,,,2.0,2.0,1650.0,900.0, Apartment,https://www.zillow.com/homedetails/910-Duncan-Ln-APT-61-Austin-TX-78705/29396136_zpid/
1078,13101 Foreston Dr,78754,,,4.0,3.0,2500.0,2100.0, SingleFamily,https://www.zillow.com/homedetails/13101-Foreston-Dr-Austin-TX-78754/331623569_zpid/
1080,8137 Huddleston Ln,78748,,,3.0,2.0,2295.0,1310.0, SingleFamily,https://www.zillow.com/homedetails/8137-Huddleston-Ln-Austin-TX-78748/29503685_zpid/
1083,901 Valley View Dr,78733,,,3.0,2.0,3750.0,1351.0, SingleFamily,https://www.zillow.com/homedetails/901-Valley-View-Dr-Austin-TX-78733/29345261_zpid/
1086,5301 Tower Trl,78723,,,3.0,2.0,2850.0,1426.0, SingleFamily,https://www.zillow.com/homedetails/5301-Tower-Trl-Austin-TX-78723/80092763_zpid/
1088,1804 W 6th St #A,78703,,,3.0,2.0,5400.0,1788.0, Townhouse,https://www.zillow.com/homedetails/1804-W-6th-St-A-Austin-TX-78703/2129954800_zpid/
1089,9409 Bell Mountain Dr,78730,,,3.0,3.5,7000.0,3645.0, SingleFamily,https://www.zillow.com/homedetails/9409-Bell-Mountain-Dr-Austin-TX-78730/29356167_zpid/
1093,8202 Parkdale Cv,78757,,,4.0,1.5,2750.0,1348.0, SingleFamily,https://www.zillow.com/homedetails/8202-Parkdale-Cv-Austin-TX-78757/29426300_zpid/
1094,2000 Paramount Ave #A,78704,,,2.0,1.0,3200.0,1160.0, MultiFamily,https://www.zillow.com/homedetails/2000-Paramount-Ave-A-Austin-TX-78704/2064250523_zpid/
1096,1306 Norwalk Ln APT 205,78703,,,1.0,1.0,1695.0,778.0, Apartment,https://www.zillow.com/homedetails/1306-Norwalk-Ln-APT-205-Austin-TX-78703/2098958914_zpid/
1099,11420 Rock Rose Ave FLOOR 4-ID46,78758,,,1.0,1.0,3190.0,833.0, Apartment,https://www.zillow.com/homedetails/11420-Rock-Rose-Ave-FLOOR-4-ID46-Austin-TX-78758/2064160844_zpid/
1101,3314 Garden Villa Ln #B,78704,,,2.0,2.5,3800.0,1080.0, Apartment,https://www.zillow.com/homedetails/3314-Garden-Villa-Ln-B-Austin-TX-78704/2071123130_zpid/
1102,7708 Linnie Ln,78724,,,4.0,2.0,4295.0,2025.0, SingleFamily,https://www.zillow.com/homedetails/7708-Linnie-Ln-Austin-TX-78724/337141327_zpid/
1103,10312 Cameo Ln,78747,,,4.0,3.0,2650.0,2468.0, SingleFamily,https://www.zillow.com/homedetails/10312-Cameo-Ln-Austin-TX-78747/79982324_zpid/
1107,912 W 22nd 1/2 St APT B,78705,,,1.0,1.0,1150.0,500.0, Apartment,https://www.zillow.com/homedetails/912-W-22nd-1-2-St-APT-B-Austin-TX-78705/2126346636_zpid/
1108,907 Ramona St,78704,,,1.0,1.0,2495.0,800.0, Townhouse,https://www.zillow.com/homedetails/907-Ramona-St-Austin-TX-78704/29323756_zpid/
1109,15901 Dink Pearson Ln,78717,,,4.0,3.0,3695.0,3000.0, SingleFamily,https://www.zillow.com/homedetails/15901-Dink-Pearson-Ln-Austin-TX-78717/111969004_zpid/
1110,3811 Duval St,78751,,,2.0,2.0,3350.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/3811-Duval-St-Austin-TX-78751/29399408_zpid/
1114,807 Sheraton Ave,78745,,,3.0,2.0,3200.0,1767.0, SingleFamily,https://www.zillow.com/homedetails/807-Sheraton-Ave-Austin-TX-78745/70348785_zpid/
1116,802 Leisure Run Cv,78745,,,3.0,2.0,2495.0,1404.0, SingleFamily,https://www.zillow.com/homedetails/802-Leisure-Run-Cv-Austin-TX-78745/29489743_zpid/
1117,6820 N Cypress Point #9,78746,,,2.0,2.5,4200.0,2500.0, Apartment,https://www.zillow.com/homedetails/6820-N-Cypress-Point-9-Austin-TX-78746/29331203_zpid/
1120,3212 Tamarron Blvd #A,78746,,,3.0,2.5,3000.0,1453.0, Apartment,https://www.zillow.com/homedetails/3212-Tamarron-Blvd-A-Austin-TX-78746/2096347644_zpid/
1121,4508 Jinx Ave,78745,,,3.0,2.0,3200.0,1272.0, SingleFamily,https://www.zillow.com/homedetails/4508-Jinx-Ave-Austin-TX-78745/29480457_zpid/
1122,1217 Hollow Creek Dr,78704,,,1.0,1.0,2200.0,664.0, Condo,https://www.zillow.com/homedetails/1217-Hollow-Creek-Dr-Austin-TX-78704/29325702_zpid/
1123,1217 Castle Hill St,78703,,,2.0,1.5,6000.0,1500.0, SingleFamily,https://www.zillow.com/homedetails/1217-Castle-Hill-St-Austin-TX-78703/29389176_zpid/
1126,8529 Steamline Cir,78745,,,3.0,2.5,2750.0,2136.0, SingleFamily,https://www.zillow.com/homedetails/8529-Steamline-Cir-Austin-TX-78745/58316372_zpid/
1128,6106 London Dr,78745,,,3.0,2.0,3200.0,1361.0, SingleFamily,https://www.zillow.com/homedetails/6106-London-Dr-Austin-TX-78745/58314492_zpid/
1129,4107 Sun Spirit Dr,78735,,,4.0,3.5,4950.0,2704.0, SingleFamily,https://www.zillow.com/homedetails/4107-Sun-Spirit-Dr-Austin-TX-78735/29323238_zpid/
1133,1710 Cinnamon Path #B,78704,,,3.0,2.0,2700.0,1600.0, MultiFamily,https://www.zillow.com/homedetails/1710-Cinnamon-Path-B-Austin-TX-78704/2123798282_zpid/
1134,4510 Terry O Ln,78745,,,2.0,2.0,6000.0,1324.0, Townhouse,https://www.zillow.com/homedetails/4510-Terry-O-Ln-Austin-TX-78745/144996098_zpid/
1135,6010 Long Champ Ct APT 109,78746,,,3.0,2.5,4450.0,2038.0, Apartment,https://www.zillow.com/homedetails/6010-Long-Champ-Ct-APT-109-Austin-TX-78746/29344743_zpid/
1136,411 W Croslin St #A,78752,,,2.0,1.0,2600.0,915.0, Apartment,https://www.zillow.com/homedetails/411-W-Croslin-St-A-Austin-TX-78752/2063447148_zpid/
1137,11721 Timber Heights Dr,78754,,,3.0,2.0,1950.0,1617.0, SingleFamily,https://www.zillow.com/homedetails/11721-Timber-Heights-Dr-Austin-TX-78754/70339435_zpid/
1139,106 Oertli Ln #B,78753,,,2.0,1.0,1600.0,925.0, Apartment,https://www.zillow.com/homedetails/106-Oertli-Ln-B-Austin-TX-78753/2063484866_zpid/
1140,3102 Funston St,78703,,,2.0,1.0,2795.0,925.0, SingleFamily,https://www.zillow.com/homedetails/3102-Funston-St-Austin-TX-78703/29337162_zpid/
1144,2705 Island Ledge Cv,78746,,,7.0,6.5,30000.0,10818.0, SingleFamily,https://www.zillow.com/homedetails/2705-Island-Ledge-Cv-Austin-TX-78746/29340527_zpid/
1145,2000 Whitis Ave APT 207,78705,,,1.0,1.0,1175.0,399.0, Apartment,https://www.zillow.com/homedetails/2000-Whitis-Ave-APT-207-Austin-TX-78705/29391941_zpid/
1147,1008 Daniel Dr,78704,,,2.0,1.5,3995.0,2076.0, SingleFamily,https://www.zillow.com/homedetails/1008-Daniel-Dr-Austin-TX-78704/29323828_zpid/
1151,(Undisclosed Address),78751,,,2.0,1.0,3500.0,1100.0, SingleFamily,https://www.zillow.com/homedetails/Austin-TX-78751/29401905_zpid/
1155,2600 Bridgeway Ct #B,78704,,,2.0,1.5,2700.0,1135.0, Apartment,https://www.zillow.com/homedetails/2600-Bridgeway-Ct-B-Austin-TX-78704/2108201995_zpid/
1158,2704 Wheless Ln #B,78723,,,2.0,1.0,1995.0,740.0, Apartment,https://www.zillow.com/homedetails/2704-Wheless-Ln-B-Austin-TX-78723/2096130678_zpid/
1159,7200 Ranchito Dr,78744,,,3.0,2.0,2350.0,1512.0, SingleFamily,https://www.zillow.com/homedetails/7200-Ranchito-Dr-Austin-TX-78744/145656031_zpid/
1160,1309 Warrington Dr,78753,,,3.0,2.0,2400.0,1400.0, SingleFamily,https://www.zillow.com/homedetails/1309-Warrington-Dr-Austin-TX-78753/29425881_zpid/
1161,2206B Cedar Bend Dr,78758,,,3.0,2.0,1800.0,979.0, Townhouse,https://www.zillow.com/homedetails/2206B-Cedar-Bend-Dr-Austin-TX-78758/2100745591_zpid/
1162,8710 Davis Oaks Trl,78748,,,3.0,2.5,2300.0,1418.0, SingleFamily,https://www.zillow.com/homedetails/8710-Davis-Oaks-Trl-Austin-TX-78748/70343211_zpid/
1165,6901 Deborah Dr,78752,,,3.0,2.0,2500.0,1231.0, SingleFamily,https://www.zillow.com/homedetails/6901-Deborah-Dr-Austin-TX-78752/29414455_zpid/
1166,1908 Melissa Oaks Ln,78744,,,3.0,2.0,2300.0,1600.0, SingleFamily,https://www.zillow.com/homedetails/1908-Melissa-Oaks-Ln-Austin-TX-78744/70343456_zpid/
1168,12805 Staton Dr,78727,,,3.0,2.0,2290.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/12805-Staton-Dr-Austin-TX-78727/29440963_zpid/
1169,3009 Speedway APT 4,78705,,,2.0,1.0,1700.0,689.0, Apartment,https://www.zillow.com/homedetails/3009-Speedway-APT-4-Austin-TX-78705/70353634_zpid/
1170,2704 Saint Edwards Cir #C,78704,,,1.0,1.0,2900.0,550.0, Apartment,https://www.zillow.com/homedetails/2704-Saint-Edwards-Cir-C-Austin-TX-78704/2064310242_zpid/
1173,2714 Nueces St APT 207,78705,,,2.0,2.0,1550.0,700.0, Apartment,https://www.zillow.com/homedetails/2714-Nueces-St-APT-207-Austin-TX-78705/29395474_zpid/
1176,3409 Etheredge Dr,78725,,,3.0,2.5,2349.0,1892.0, SingleFamily,https://www.zillow.com/homedetails/3409-Etheredge-Dr-Austin-TX-78725/64812856_zpid/
1177,201 Ben Howell Dr,78704,,,3.0,2.0,3300.0,1176.0, SingleFamily,https://www.zillow.com/homedetails/201-Ben-Howell-Dr-Austin-TX-78704/63838289_zpid/
1183,14603 Rumfeldt St,78725,,,3.0,2.0,1975.0,1381.0, SingleFamily,https://www.zillow.com/homedetails/14603-Rumfeldt-St-Austin-TX-78725/29461362_zpid/
1184,2401 Shiloh Dr,78745,,,3.0,2.0,2850.0,1428.0, SingleFamily,https://www.zillow.com/homedetails/2401-Shiloh-Dr-Austin-TX-78745/29499039_zpid/
1186,1404 Waterloo Trl #A,78704,,,2.0,2.0,2300.0,1280.0, Townhouse,https://www.zillow.com/homedetails/1404-Waterloo-Trl-A-Austin-TX-78704/2078703719_zpid/
1188,8718 Ken Aaron Ct,78717,,,5.0,3.5,3850.0,4226.0, SingleFamily,https://www.zillow.com/homedetails/8718-Ken-Aaron-Ct-Austin-TX-78717/52832710_zpid/
1194,2704 San Pedro St APT 2,78705,,,2.0,2.5,1850.0,1200.0, Townhouse,https://www.zillow.com/homedetails/2704-San-Pedro-St-APT-2-Austin-TX-78705/2094573069_zpid/
1195,4901 Hawk Cv #A,78745,,,3.0,1.0,1590.0,916.0, Apartment,https://www.zillow.com/homedetails/4901-Hawk-Cv-A-Austin-TX-78745/2087746173_zpid/
1196,8929 Galewood Dr #102,78758,,,1.0,1.0,900.0,700.0, Apartment,https://www.zillow.com/homedetails/8929-Galewood-Dr-102-Austin-TX-78758/2070827166_zpid/
1200,3100 S 5th St #1,78704,,,3.0,4.0,6800.0,2471.0, SingleFamily,https://www.zillow.com/homedetails/3100-S-5th-St-1-Austin-TX-78704/2078069586_zpid/
1201,1748 Ohlen Rd APT 76,78757,,,2.0,2.0,2100.0,1194.0, Apartment,https://www.zillow.com/homedetails/1748-Ohlen-Rd-APT-76-Austin-TX-78757/29426750_zpid/
1205,8907 Trone Cir APT B,78758,,,3.0,3.0,2200.0,916.0, Townhouse,https://www.zillow.com/homedetails/8907-Trone-Cir-APT-B-Austin-TX-78758/29427558_zpid/
1210,2204 Bettylou Ln,78754,,,3.0,2.0,2175.0,1550.0, SingleFamily,https://www.zillow.com/homedetails/2204-Bettylou-Ln-Austin-TX-78754/249890803_zpid/
1212,3407 Caleb Dr,78725,,,3.0,2.5,1950.0,1919.0, SingleFamily,https://www.zillow.com/homedetails/3407-Caleb-Dr-Austin-TX-78725/63837774_zpid/
1213,808 Winflo Dr APT 102,78703,,,1.0,1.0,1400.0,400.0, Apartment,https://www.zillow.com/homedetails/808-Winflo-Dr-APT-102-Austin-TX-78703/2108147219_zpid/
1214,10801 Topperwein Dr #A,78758,,,2.0,1.0,1595.0,968.0, Townhouse,https://www.zillow.com/homedetails/10801-Topperwein-Dr-A-Austin-TX-78758/2088886467_zpid/
1215,2903 Glendora Ct,78738,,,4.0,2.5,4000.0,2866.0, SingleFamily,https://www.zillow.com/homedetails/2903-Glendora-Ct-Austin-TX-78738/29340011_zpid/
1216,4008 Eton Ln,78727,,,3.0,2.0,4250.0,1635.0, SingleFamily,https://www.zillow.com/homedetails/4008-Eton-Ln-Austin-TX-78727/58306034_zpid/
